gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,at,lt,teq,costat
010499,1999-12-31,1999,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,15028.0000,5773.0000,,A
010499,2000-12-31,2000,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,17720.0000,5132.0000,,A
010499,2001-12-31,2001,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,15779.0000,3900.0000,,A
010499,2002-12-31,2002,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,14679.0000,3945.0000,10734.0000,A
010499,2003-12-31,2003,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,15510.0000,3646.0000,11864.0000,A
010499,2004-12-31,2004,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,16299.0000,3236.0000,13063.0000,A
010499,2005-12-31,2005,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,15063.0000,3126.0000,,A
010499,2006-12-31,2006,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,13930.0000,2570.0000,11360.0000,A
010499,2007-12-31,2007,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,12667.0000,2692.0000,9975.0000,A
010499,2008-12-31,2008,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,11923.0000,2597.0000,9326.0000,A
010499,2009-12-31,2009,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,12119.0000,2397.0000,9722.0000,A
010499,2010-12-31,2010,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,13401.0000,2964.0000,10437.0000,A
010499,2011-12-31,2011,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,20497.0000,9545.0000,10952.0000,A
010499,2012-12-31,2012,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,20021.0000,9060.0000,10961.0000,A
010499,2013-12-31,2013,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,18938.0000,8131.0000,10807.0000,A
010499,2014-12-31,2014,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,17722.0000,7332.0000,10390.0000,A
010499,2015-12-31,2015,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,16230.0000,6284.0000,9946.0000,A
010499,2016-12-31,2016,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,16431.0000,5958.0000,10473.0000,A
010499,2017-12-31,2017,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,17642.0000,7305.0000,10337.0000,A
010499,2018-12-31,2018,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,17137.0000,8143.0000,8994.0000,A
010499,2019-12-31,2019,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,18018.0000,9111.0000,8907.0000,A
010499,2020-12-31,2020,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,19351.0000,10164.0000,9187.0000,A
010499,2021-12-31,2021,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,24676.0000,11343.0000,13333.0000,A
010499,2022-12-31,2022,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,27207.0000,12630.0000,14577.0000,A
010499,2023-12-31,2023,INDL,C,D,STD,TXN,TEXAS INSTRUMENTS INC,USD,32348.0000,15451.0000,16897.0000,A
011264,1990-08-31,1990,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,1913.5840,966.3350,,A
011264,1991-08-31,1991,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,2094.6370,1013.4800,,A
011264,1992-08-31,1992,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,2373.5500,1140.2400,,A
011264,1993-08-31,1993,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,2535.1910,1156.4400,,A
011264,1994-08-31,1994,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,2908.7490,1335.1090,,A
011264,1995-08-31,1995,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,3252.6070,1460.0210,1792.5860,A
011264,1996-08-31,1996,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,3633.6460,1590.5410,,A
011264,1997-08-31,1997,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,4207.0000,,,A
011264,1998-08-31,1998,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,4902.0000,2053.0000,,A
011264,1999-08-31,1999,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,5906.7000,2422.4000,,A
011264,2000-08-31,2000,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,7103.7000,2869.7000,,A
011264,2001-08-31,2001,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,8833.8000,3626.6000,,A
011264,2002-08-31,2002,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,9878.8000,3648.6000,6230.2000,A
011264,2003-08-31,2003,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,11405.9000,4210.2000,7195.7000,A
011264,2004-08-31,2004,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,13342.1000,5202.4000,8139.7000,A
011264,2005-08-31,2005,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,14608.8000,5719.1000,8889.7000,A
011264,2006-08-31,2006,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,17131.1000,7015.3000,10115.8000,A
011264,2007-08-31,2007,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,19313.6000,8209.3000,11104.3000,A
011264,2008-08-31,2008,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,22410.0000,9541.0000,12869.0000,A
011264,2009-08-31,2009,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,25142.0000,10766.0000,14376.0000,A
011264,2010-08-31,2010,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,26275.0000,11875.0000,14400.0000,A
011264,2011-08-31,2011,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,27454.0000,12607.0000,14847.0000,A
011264,2012-08-31,2012,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,33462.0000,15226.0000,18236.0000,A
011264,2013-08-31,2013,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,35481.0000,16027.0000,19454.0000,A
011264,2014-08-31,2014,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,37182.0000,16621.0000,20561.0000,A
011264,2015-08-31,2015,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,68782.0000,37482.0000,31300.0000,A
011264,2016-08-31,2016,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,72688.0000,42407.0000,30281.0000,A
011264,2017-08-31,2017,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,66009.0000,37735.0000,28274.0000,A
011264,2018-08-31,2018,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,68124.0000,41435.0000,26689.0000,A
011264,2019-08-31,2019,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,67598.0000,43446.0000,24152.0000,A
011264,2020-08-31,2020,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,87174.0000,66038.0000,21136.0000,A
011264,2021-08-31,2021,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,81285.0000,57144.0000,23822.0000,A
011264,2022-08-31,2022,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,90124.0000,59716.0000,29366.0000,A
011264,2023-08-31,2023,INDL,C,D,STD,WBA,WALGREENS BOOTS ALLIANCE INC,USD,96628.0000,68139.0000,28322.0000,A
012141,1990-06-30,1990,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,1105.3490,186.7860,,A
012141,1991-06-30,1991,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,1644.1840,293.3530,,A
012141,1992-06-30,1992,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2639.9030,446.9450,,A
012141,1993-06-30,1993,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,3805.0000,563.0000,,A
012141,1994-06-30,1994,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,5363.0000,913.0000,,A
012141,1995-06-30,1995,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,7210.0000,1347.0000,,A
012141,1996-06-30,1996,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,10093.0000,2425.0000,,A
012141,1997-06-30,1997,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,14387.0000,3610.0000,,A
012141,1998-06-30,1998,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,22357.0000,5730.0000,,A
012141,1999-06-30,1999,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,37156.0000,8718.0000,,A
012141,2000-06-30,2000,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,52150.0000,10782.0000,,A
012141,2001-06-30,2001,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,59257.0000,11968.0000,,A
012141,2002-06-30,2002,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,67646.0000,15466.0000,52180.0000,A
012141,2003-06-30,2003,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,79571.0000,18551.0000,61020.0000,A
012141,2004-06-30,2004,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,92389.0000,17564.0000,74825.0000,A
012141,2005-06-30,2005,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,70815.0000,22700.0000,48115.0000,A
012141,2006-06-30,2006,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,69597.0000,29493.0000,40104.0000,A
012141,2007-06-30,2007,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,63171.0000,32074.0000,31097.0000,A
012141,2008-06-30,2008,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,72793.0000,36507.0000,36286.0000,A
012141,2009-06-30,2009,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,77888.0000,38330.0000,39558.0000,A
012141,2010-06-30,2010,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,86113.0000,39938.0000,46175.0000,A
012141,2011-06-30,2011,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,108704.0000,51621.0000,57083.0000,A
012141,2012-06-30,2012,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,121271.0000,54908.0000,66363.0000,A
012141,2013-06-30,2013,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,142431.0000,63487.0000,78944.0000,A
012141,2014-06-30,2014,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,172384.0000,82600.0000,89784.0000,A
012141,2015-06-30,2015,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,176223.0000,96140.0000,80083.0000,A
012141,2016-06-30,2016,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,193694.0000,121697.0000,71997.0000,A
012141,2017-06-30,2017,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,241086.0000,168692.0000,72394.0000,A
012141,2018-06-30,2018,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,258848.0000,176130.0000,82718.0000,A
012141,2019-06-30,2019,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,286556.0000,184226.0000,102330.0000,A
012141,2020-06-30,2020,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,301311.0000,183007.0000,118304.0000,A
012141,2021-06-30,2021,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,333779.0000,191791.0000,141988.0000,A
012141,2022-06-30,2022,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,364840.0000,198298.0000,166542.0000,A
012141,2023-06-30,2023,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,411976.0000,205753.0000,206223.0000,A
012540,1990-11-30,1990,INDL,C,D,STD,ADBE,ADOBE INC,USD,145.7010,37.9010,,A
012540,1991-11-30,1991,INDL,C,D,STD,ADBE,ADOBE INC,USD,221.1950,38.4450,,A
012540,1992-11-30,1992,INDL,C,D,STD,ADBE,ADOBE INC,USD,281.3400,56.7530,,A
012540,1993-11-30,1993,INDL,C,D,STD,ADBE,ADOBE INC,USD,352.8940,73.7220,,A
012540,1994-11-30,1994,INDL,C,D,STD,ADBE,ADOBE INC,USD,625.5030,168.7320,,A
012540,1995-11-30,1995,INDL,C,D,STD,ADBE,ADOBE INC,USD,884.7320,186.3150,,A
012540,1996-11-30,1996,INDL,C,D,STD,ADBE,ADOBE INC,USD,1012.2850,234.4230,,A
012540,1997-11-30,1997,INDL,C,D,STD,ADBE,ADOBE INC,USD,940.0710,224.6470,,A
012540,1998-11-30,1998,INDL,C,D,STD,ADBE,ADOBE INC,USD,767.3310,250.9660,,A
012540,1999-11-30,1999,INDL,C,D,STD,ADBE,ADOBE INC,USD,803.8590,291.6500,,A
012540,2000-11-30,2000,INDL,C,D,STD,ADBE,ADOBE INC,USD,1069.4160,316.8720,,A
012540,2001-11-30,2001,INDL,C,D,STD,ADBE,ADOBE INC,USD,930.6230,313.6510,,A
012540,2002-11-30,2002,INDL,C,D,STD,ADBE,ADOBE INC,USD,1051.6100,377.2890,,A
012540,2003-11-30,2003,INDL,C,D,STD,ADBE,ADOBE INC,USD,1555.0450,454.2450,1100.8000,A
012540,2004-11-30,2004,INDL,C,D,STD,ADBE,ADOBE INC,USD,1958.6320,535.1550,1423.4770,A
012540,2005-11-30,2005,INDL,C,D,STD,ADBE,ADOBE INC,USD,2440.3150,575.9890,1864.3260,A
012540,2006-11-30,2006,INDL,C,D,STD,ADBE,ADOBE INC,USD,5962.5480,810.6720,5151.8760,A
012540,2007-11-30,2007,INDL,C,D,STD,ADBE,ADOBE INC,USD,5713.6790,1063.6970,4649.9820,A
012540,2008-11-30,2008,INDL,C,D,STD,ADBE,ADOBE INC,USD,5821.5980,1411.2440,4410.3540,A
012540,2009-11-30,2009,INDL,C,D,STD,ADBE,ADOBE INC,USD,7282.2370,2391.6690,4890.5680,A
012540,2010-11-30,2010,INDL,C,D,STD,ADBE,ADOBE INC,USD,8141.1480,2948.7610,5192.3870,A
012540,2011-11-30,2011,INDL,C,D,STD,ADBE,ADOBE INC,USD,8991.1830,3208.0700,5783.1130,A
012540,2012-11-30,2012,INDL,C,D,STD,ADBE,ADOBE INC,USD,9974.5230,3309.3410,6665.1820,A
012540,2013-11-30,2013,INDL,C,D,STD,ADBE,ADOBE INC,USD,10380.2980,3655.6640,6724.6340,A
012540,2014-11-30,2014,INDL,C,D,STD,ADBE,ADOBE INC,USD,10785.8290,4009.9240,6775.9050,A
012540,2015-11-30,2015,INDL,C,D,STD,ADBE,ADOBE INC,USD,11726.4720,4724.8920,7001.5800,A
012540,2016-11-30,2016,INDL,C,D,STD,ADBE,ADOBE INC,USD,12707.1140,5282.2790,7424.8350,A
012540,2017-11-30,2017,INDL,C,D,STD,ADBE,ADOBE INC,USD,14535.5560,6075.6870,8459.8690,A
012540,2018-11-30,2018,INDL,C,D,STD,ADBE,ADOBE INC,USD,18768.6820,9406.5680,9362.1140,A
012540,2019-11-30,2019,INDL,C,D,STD,ADBE,ADOBE INC,USD,20762.4000,10232.2450,10530.1550,A
012540,2020-11-30,2020,INDL,C,D,STD,ADBE,ADOBE INC,USD,24284.0000,11020.0000,13264.0000,A
012540,2021-11-30,2021,INDL,C,D,STD,ADBE,ADOBE INC,USD,27241.0000,12444.0000,14797.0000,A
012540,2022-11-30,2022,INDL,C,D,STD,ADBE,ADOBE INC,USD,27165.0000,13114.0000,14051.0000,A
012540,2023-11-30,2023,INDL,C,D,STD,ADBE,ADOBE INC,USD,29779.0000,13261.0000,16518.0000,A
013421,1990-12-31,1990,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,233.7000,75.1640,,A
013421,1991-12-31,1991,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,350.4520,149.7900,,A
013421,1992-12-31,1992,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,369.8750,119.8370,,A
013421,1993-12-31,1993,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,339.3010,132.4540,,A
013421,1994-12-31,1994,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,361.0480,184.0850,,A
013421,1995-12-31,1995,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,374.0350,227.7870,,A
013421,1996-12-31,1996,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,717.0010,274.2480,,A
013421,1997-12-31,1997,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,1023.8500,296.6320,,A
013421,1998-12-31,1998,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,1405.9580,548.1020,,A
013421,1999-12-31,1999,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,1459.6590,473.4690,,A
013421,2000-12-31,2000,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,1477.3210,556.2440,,A
013421,2001-12-31,2001,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,1730.0300,608.6830,,A
013421,2002-12-31,2002,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,2438.2610,778.9560,1659.3050,A
013421,2003-12-31,2003,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,2817.9020,1245.6210,1572.2810,A
013421,2004-12-31,2004,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,2989.8390,1289.8690,1699.9700,A
013421,2005-12-31,2005,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,3401.3120,1556.6080,1844.7040,A
013421,2006-12-31,2006,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,3442.8220,1743.5310,,A
013421,2007-12-31,2007,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,3871.1500,1791.0840,2080.0660,A
013421,2008-12-31,2008,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,1678.7140,1576.7460,101.9680,A
013421,2009-12-31,2009,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,1410.5870,1302.2140,108.3730,A
013421,2010-12-31,2010,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,1732.1160,1455.4620,276.6540,A
013421,2011-12-31,2011,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,1761.2690,1350.1390,411.1300,A
013421,2012-12-31,2012,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,2287.0030,1371.8320,915.1710,A
013421,2013-12-31,2013,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,2428.6010,1272.4960,1156.1050,A
013421,2014-12-31,2014,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,3209.5560,1875.9820,1333.5740,A
013421,2015-12-31,2015,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,2351.0150,974.9000,1376.1150,A
013421,2016-12-31,2016,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,2096.9080,1355.1380,741.7700,A
013421,2017-12-31,2017,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,2418.7140,1429.5120,989.2020,A
013421,2018-12-31,2018,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,2468.6540,1180.2530,1288.4010,A
013421,2019-12-31,2019,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,3357.2250,1254.3310,2102.8940,A
013421,2020-12-31,2020,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,3950.7850,1457.7670,2493.0180,A
013421,2021-12-31,2021,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,4386.2990,1645.6240,2740.6750,A
013421,2022-12-31,2022,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,5137.0710,2391.9580,2745.1130,A
013421,2023-12-31,2023,INDL,C,D,STD,CDNS,CADENCE DESIGN SYSTEMS INC,USD,5669.4910,2265.2200,3404.2710,A
014225,1990-12-31,1990,INDL,C,D,STD,FAST,FASTENAL CO,USD,27.9590,4.1050,,A
014225,1991-12-31,1991,INDL,C,D,STD,FAST,FASTENAL CO,USD,34.1030,3.8990,,A
014225,1992-12-31,1992,INDL,C,D,STD,FAST,FASTENAL CO,USD,43.9370,5.4690,,A
014225,1993-12-31,1993,INDL,C,D,STD,FAST,FASTENAL CO,USD,57.4630,7.6540,,A
014225,1994-12-31,1994,INDL,C,D,STD,FAST,FASTENAL CO,USD,81.7950,14.1460,,A
014225,1995-12-31,1995,INDL,C,D,STD,FAST,FASTENAL CO,USD,109.3200,14.9970,,A
014225,1996-12-31,1996,INDL,C,D,STD,FAST,FASTENAL CO,USD,151.5450,25.5780,,A
014225,1997-12-31,1997,INDL,C,D,STD,FAST,FASTENAL CO,USD,205.1370,39.2650,,A
014225,1998-12-31,1998,INDL,C,D,STD,FAST,FASTENAL CO,USD,251.2340,33.5880,,A
014225,1999-12-31,1999,INDL,C,D,STD,FAST,FASTENAL CO,USD,318.6210,36.6610,,A
014225,2000-12-31,2000,INDL,C,D,STD,FAST,FASTENAL CO,USD,402.4640,43.2060,,A
014225,2001-12-31,2001,INDL,C,D,STD,FAST,FASTENAL CO,USD,475.2440,50.3560,,A
014225,2002-12-31,2002,INDL,C,D,STD,FAST,FASTENAL CO,USD,559.0080,59.1370,499.8710,A
014225,2003-12-31,2003,INDL,C,D,STD,FAST,FASTENAL CO,USD,651.5430,74.8030,576.7400,A
014225,2004-12-31,2004,INDL,C,D,STD,FAST,FASTENAL CO,USD,770.2340,85.8650,684.3690,A
014225,2005-12-31,2005,INDL,C,D,STD,FAST,FASTENAL CO,USD,890.0350,106.4860,783.5490,A
014225,2006-12-31,2006,INDL,C,D,STD,FAST,FASTENAL CO,USD,1039.0160,116.9230,922.0930,A
014225,2007-12-31,2007,INDL,C,D,STD,FAST,FASTENAL CO,USD,1163.0610,152.9000,1010.1610,A
014225,2008-12-31,2008,INDL,C,D,STD,FAST,FASTENAL CO,USD,1304.1490,161.8900,1142.2590,A
014225,2009-12-31,2009,INDL,C,D,STD,FAST,FASTENAL CO,USD,1327.3580,136.5150,1190.8430,A
014225,2010-12-31,2010,INDL,C,D,STD,FAST,FASTENAL CO,USD,1468.2830,185.7710,1282.5120,A
014225,2011-12-31,2011,INDL,C,D,STD,FAST,FASTENAL CO,USD,1684.9480,225.9720,1458.9760,A
014225,2012-12-31,2012,INDL,C,D,STD,FAST,FASTENAL CO,USD,1815.8320,255.4720,1560.3600,A
014225,2013-12-31,2013,INDL,C,D,STD,FAST,FASTENAL CO,USD,2075.7840,303.0870,1772.6970,A
014225,2014-12-31,2014,INDL,C,D,STD,FAST,FASTENAL CO,USD,2359.1020,443.8850,1915.2170,A
014225,2015-12-31,2015,INDL,C,D,STD,FAST,FASTENAL CO,USD,2532.4620,731.1730,1801.2890,A
014225,2016-12-31,2016,INDL,C,D,STD,FAST,FASTENAL CO,USD,2668.8840,735.7900,1933.0940,A
014225,2017-12-31,2017,INDL,C,D,STD,FAST,FASTENAL CO,USD,2910.5000,813.6000,2096.9000,A
014225,2018-12-31,2018,INDL,C,D,STD,FAST,FASTENAL CO,USD,3321.5000,1018.8000,2302.7000,A
014225,2019-12-31,2019,INDL,C,D,STD,FAST,FASTENAL CO,USD,3799.9000,1134.3000,2665.6000,A
014225,2020-12-31,2020,INDL,C,D,STD,FAST,FASTENAL CO,USD,3964.7000,1231.5000,2733.2000,A
014225,2021-12-31,2021,INDL,C,D,STD,FAST,FASTENAL CO,USD,4299.0000,1256.8000,3042.2000,A
014225,2022-12-31,2022,INDL,C,D,STD,FAST,FASTENAL CO,USD,4548.6000,1385.4000,3163.2000,A
014225,2023-12-31,2023,INDL,C,D,STD,FAST,FASTENAL CO,USD,4462.9000,1114.1000,3348.8000,A
015044,2010-12-31,2010,INDL,C,D,STD,WDAY,WORKDAY INC,USD,100.6050,122.6890,-22.0840,A
015044,2012-01-31,2011,INDL,C,D,STD,WDAY,WORKDAY INC,USD,232.6380,237.2930,-4.6550,A
015044,2013-01-31,2012,INDL,C,D,STD,WDAY,WORKDAY INC,USD,959.0800,366.7970,592.2830,A
015044,2014-01-31,2013,INDL,C,D,STD,WDAY,WORKDAY INC,USD,2176.2650,989.0480,1187.2170,A
015044,2015-01-31,2014,INDL,C,D,STD,WDAY,WORKDAY INC,USD,2358.6330,1232.6580,1125.9750,A
015044,2016-01-31,2015,INDL,C,D,STD,WDAY,WORKDAY INC,USD,2730.0940,1593.9370,1136.1570,A
015044,2017-01-31,2016,INDL,C,D,STD,WDAY,WORKDAY INC,USD,3166.4240,2003.5180,1162.9060,A
015044,2018-01-31,2017,INDL,C,D,STD,WDAY,WORKDAY INC,USD,4947.4240,3367.0590,1580.3650,A
015044,2019-01-31,2018,INDL,C,D,STD,WDAY,WORKDAY INC,USD,5520.7460,3562.3040,1958.4420,A
015044,2020-01-31,2019,INDL,C,D,STD,WDAY,WORKDAY INC,USD,6816.3650,4329.8140,2486.5510,A
015044,2021-01-31,2020,INDL,C,D,STD,WDAY,WORKDAY INC,USD,8718.4110,5440.5770,3277.8340,A
015044,2022-01-31,2021,INDL,C,D,STD,WDAY,WORKDAY INC,USD,10498.5050,5963.4230,4535.0820,A
015044,2023-01-31,2022,INDL,C,D,STD,WDAY,WORKDAY INC,USD,13486.2380,7900.6700,5585.5680,A
016721,1990-03-31,1989,INDL,C,D,STD,EA,ELECTRONIC ARTS INC,USD,46.8110,14.2270,,A
016721,1991-03-31,1990,INDL,C,D,STD,EA,ELECTRONIC ARTS INC,USD,63.0500,19.2410,,A
016721,1992-03-31,1991,INDL,C,D,STD,EA,ELECTRONIC ARTS INC,USD,101.1010,35.8880,,A
016721,1993-03-31,1992,INDL,C,D,STD,EA,ELECTRONIC ARTS INC,USD,181.2570,67.6870,,A
016721,1994-03-31,1993,INDL,C,D,STD,EA,ELECTRONIC ARTS INC,USD,273.6510,97.9880,,A
016721,1995-03-31,1994,INDL,C,D,STD,EA,ELECTRONIC ARTS INC,USD,341.2390,103.0180,,A
016721,1996-03-31,1995,INDL,C,D,STD,EA,ELECTRONIC ARTS INC,USD,424.2190,100.6250,,A
016721,1997-03-31,1996,INDL,C,D,STD,EA,ELECTRONIC ARTS INC,USD,516.7030,127.4300,,A
016721,1998-03-31,1997,INDL,C,D,STD,EA,ELECTRONIC ARTS INC,USD,745.6810,181.7130,,A
016721,1999-03-31,1998,INDL,C,D,STD,EA,ELECTRONIC ARTS INC,USD,901.8730,236.2090,,A
016721,2000-03-31,1999,INDL,C,D,STD,EA,ELECTRONIC ARTS INC,USD,1192.3120,265.3020,,A
016721,2001-03-31,2000,INDL,C,D,STD,EA,ELECTRONIC ARTS INC,USD,1378.9180,340.0260,,A
016721,2002-03-31,2001,INDL,C,D,STD,EA,ELECTRONIC ARTS INC,USD,1699.3740,452.9820,,A
